time,combination,permutation,Indiana,Illinois,Iowa,Maryland,Michigan,Michigan State,Minnesota,Nebraska,Northwestern,OSU,Penn State,Purdue,Rutgers,Wisconsin,probability
1441368504.016796,32,367383,1,2,3,5,4,6,12,8,11,3,9,10,13,7,.006365607492625713
1441368504.017128,32,367895,1,2,3,5,4,6,12,13,11,3,9,10,8,7,.006949285045266151
1441368504.033853,32,409311,1,2,3,12,4,5,6,7,11,3,8,10,13,9,.007197824772447348
1441368504.034034,32,409503,1,2,3,12,4,5,6,7,11,3,9,10,8,13,.0073614162392914295
1441368504.034095,32,409509,1,2,3,12,4,5,6,7,11,3,9,13,8,10,.00944746658205986
1441368504.035543,32,412743,1,2,3,12,4,5,6,8,11,3,9,10,13,7,.011693335138261318
1441368504.035858,32,413255,1,2,3,12,4,5,6,13,11,3,9,10,8,7,.01276552677154541
1441368504.268173,32,775623,1,2,3,12,5,4,6,8,11,3,9,10,13,7,.013993140310049057
1441368504.268543,32,776135,1,2,3,12,5,4,6,13,11,3,9,10,8,7,.015276205725967884
1441368504.320362,32,861801,1,2,3,12,10,4,6,5,11,3,9,13,8,7,.017542608082294464
1441368504.480051,32,1139015,1,2,3,12,5,6,4,13,11,3,9,10,8,7,.018841249868273735
1441368504.51587,32,1178823,1,2,3,12,6,5,4,8,11,3,9,10,13,7,.020318062976002693
1441368504.516274,32,1179335,1,2,3,12,6,5,4,13,11,3,9,10,8,7,.022181076928973198
1441368504.522723,32,1194417,1,2,3,12,10,5,4,9,11,3,6,13,8,7,.024544967338442802
1441368506.052677,32,3630069,1,2,4,3,5,6,12,7,11,4,9,13,8,10,.02737562544643879
1441368506.054083,32,3633303,1,2,4,3,5,6,12,8,11,4,9,10,13,7,.03388340771198273
1441368506.054404,32,3633815,1,2,4,3,5,6,12,13,11,4,9,10,8,7,.03699026256799698
1441368506.070574,32,3673623,1,2,4,3,6,5,12,8,11,4,9,10,13,7,.0398896262049675
1441368506.070907,32,3674135,1,2,4,3,6,5,12,13,11,4,9,10,8,7,.04354720190167427
1441368506.079093,32,3694251,1,2,4,3,10,5,12,9,11,4,6,13,8,7,.04818812757730484
1441368507.01814,32,5165955,1,2,6,3,10,5,12,4,11,6,9,13,8,7,.0518249087035656
1441372410.880073,33,49,1,2,3,4,5,6,7,8,10,11,3,9,12,13,4771004387293942e-20
1441372410.880146,33,50,1,2,3,4,5,6,7,8,10,11,3,9,13,12,.0004883367801085114
1441372410.880206,33,56,1,2,3,4,5,6,7,8,11,10,3,9,13,12,.000723442470189184
1441372410.88029,33,109,1,2,3,4,5,6,7,8,11,12,3,10,13,9,.0012504445621743798
1441372410.880406,33,248,1,2,3,4,5,6,7,9,11,8,3,10,13,12,.0012592340353876352
1441372410.88055,33,488,1,2,3,4,5,6,7,9,11,10,3,13,8,12,.0015439166454598308
1441372410.880832,33,1071,1,2,3,4,5,6,12,7,11,8,3,10,13,9,.0016929574776440859
1441372410.880973,33,1311,1,2,3,4,5,6,12,7,11,10,3,13,8,9,.002075694967061281
1441372410.881513,33,2391,1,2,3,4,5,6,12,8,11,7,3,10,13,9,.002314654178917408
1441372410.881691,33,2685,1,2,3,4,5,6,12,9,11,7,3,13,8,10,.002374674892053008
1441372410.881777,33,2759,1,2,3,4,5,6,12,13,11,7,3,10,8,9,.0025268900208175182
1441372410.882752,33,4959,1,2,3,4,5,6,12,9,11,10,3,13,8,7,.0026357530150562525
1441372410.891537,33,24519,1,2,3,4,5,8,12,9,11,6,3,10,13,7,.0026770890690386295
1441372410.916747,33,42711,1,2,3,4,6,5,12,8,11,7,3,10,13,9,.0027249527629464865
1441372410.917027,33,43005,1,2,3,4,6,5,12,9,11,7,3,13,8,10,.002795612905174494
1441372410.917126,33,43079,1,2,3,4,6,5,12,13,11,7,3,10,8,9,.0029748103115707636
1441372410.918232,33,45279,1,2,3,4,6,5,12,9,11,10,3,13,8,7,.003102970076724887
1441372410.927402,33,65451,1,2,3,4,10,5,12,9,11,6,3,13,8,7,.003544591134414077
1441372411.121624,33,363368,1,2,3,5,4,6,7,9,11,10,3,13,8,12,.0038041886873543262
1441372411.122122,33,363951,1,2,3,5,4,6,12,7,11,8,3,10,13,9,.004171422217041254
1441372411.122283,33,364191,1,2,3,5,4,6,12,7,11,10,3,13,8,9,.0051144822500646114
1441372411.122759,33,365271,1,2,3,5,4,6,12,8,11,7,3,10,13,9,.00570327416062355
1441372411.122932,33,365565,1,2,3,5,4,6,12,9,11,7,3,13,8,10,.005851164925843477
1441372411.123026,33,365639,1,2,3,5,4,6,12,13,11,7,3,10,8,9,.006226221565157175
1441372411.124141,33,367839,1,2,3,5,4,6,12,9,11,10,3,13,8,7,.006494456436485052
1441372411.132908,33,387399,1,2,3,5,4,8,12,9,11,6,3,10,13,7,.00659630773589015
1441372411.142599,33,409311,1,2,3,12,4,5,6,7,11,8,3,10,13,9,.007662717252969742
1441372411.142798,33,409551,1,2,3,12,4,5,6,7,11,10,3,13,8,9,.009395075030624866
1441372411.143363,33,410631,1,2,3,12,4,5,6,8,11,7,3,10,13,9,.010476657189428806
1441372411.143542,33,410925,1,2,3,12,4,5,6,9,11,7,3,13,8,10,.01074832770973444
1441372411.143628,33,410999,1,2,3,12,4,5,6,13,11,7,3,10,8,9,.011437288485467434
1441372411.144658,33,413199,1,2,3,12,4,5,6,9,11,10,3,13,8,7,.011930027045309544
1441372411.393413,33,773511,1,2,3,12,5,4,6,8,11,7,3,10,13,9,.012537172995507717
1441372411.393706,33,773805,1,2,3,12,5,4,6,9,11,7,3,13,8,10,.012862272560596466
1441372411.393804,33,773879,1,2,3,12,5,4,6,13,11,7,3,10,8,9,.01368673611432314
1441372411.394996,33,776079,1,2,3,12,5,4,6,9,11,10,3,13,8,7,.014276382513344288
1441372411.43914,33,831537,1,2,3,12,10,4,5,9,11,6,3,13,8,7,.014358172193169594
1441372411.451422,33,859545,1,2,3,12,10,4,6,5,11,7,3,13,8,9,.015717322006821632
1441372411.506905,33,942417,1,2,3,12,10,4,6,9,11,5,3,13,8,7,.01605978049337864
1441372411.62534,33,1136759,1,2,3,12,5,6,4,13,11,7,3,10,8,9,.01688084378838539
1441372411.626644,33,1138959,1,2,3,12,5,6,4,9,11,10,3,13,8,7,.017608098685741425
1441372411.653596,33,1153599,1,2,3,12,5,8,4,9,11,6,3,10,13,7,.01788424327969551
1441372411.663626,33,1176711,1,2,3,12,6,5,4,8,11,7,3,10,13,9,.018203996121883392
1441372411.663976,33,1177005,1,2,3,12,6,5,4,9,11,7,3,13,8,10,.018676040694117546
1441372411.664076,33,1177079,1,2,3,12,6,5,4,13,11,7,3,10,8,9,.019873160868883133
1441372411.665244,33,1179279,1,2,3,12,6,5,4,9,11,10,3,13,8,7,.02072933316230774
1441372411.671625,33,1194417,1,2,3,12,10,5,4,9,11,6,3,13,8,7,.023679574951529503
1441372413.206892,33,3630111,1,2,4,3,5,6,12,7,11,10,4,13,8,9,.02681671269237995
1441372413.207547,33,3631191,1,2,4,3,5,6,12,8,11,7,4,10,13,9,.029903916642069817
1441372413.207765,33,3631485,1,2,4,3,5,6,12,9,11,7,4,13,8,10,.030679356306791306
1441372413.207897,33,3631559,1,2,4,3,5,6,12,13,11,7,4,10,8,9,.03264588117599487
1441372413.208923,33,3633759,1,2,4,3,5,6,12,9,11,10,4,13,8,7,.03405231609940529
1441372413.237466,33,3653319,1,2,4,3,5,8,12,9,11,6,4,10,13,7,.03458636254072189
1441372413.245743,33,3671511,1,2,4,3,6,5,12,8,11,7,4,10,13,9,.03520473092794418
1441372413.246061,33,3671805,1,2,4,3,6,5,12,9,11,7,4,13,8,10,.03611762076616287
1441372413.246169,33,3671879,1,2,4,3,6,5,12,13,11,7,4,10,8,9,.038432735949754715
1441372413.247301,33,3674079,1,2,4,3,6,5,12,9,11,10,4,13,8,7,.0400884784758091
1441372413.256191,33,3694251,1,2,4,3,10,5,12,9,11,6,4,13,8,7,.045793965458869934
1441372414.195186,33,5163699,1,2,6,3,10,5,12,4,11,7,6,13,8,9,.04812951013445854
1441372414.224437,33,5186043,1,2,9,3,10,5,12,4,11,6,9,13,8,7,.053883425891399384
1441376287.701894,34,49,1,2,3,4,5,6,7,8,10,11,9,3,12,13,37700483517255634e-21
1441376287.701968,34,50,1,2,3,4,5,6,7,8,10,11,9,3,13,12,.00038588381721638143
1441376287.702031,34,56,1,2,3,4,5,6,7,8,11,10,9,3,13,12,.0005716643645428121
1441376287.702292,34,568,1,2,3,4,5,6,7,13,11,10,9,3,8,12,.0006240815855562687
1441376287.702518,34,1029,1,2,3,4,5,6,12,7,11,8,9,3,13,10,.0006431043148040771
1441376287.702807,34,1629,1,2,3,4,5,6,12,8,7,11,9,3,13,10,.0007144954288378358
1441376287.703026,34,2015,1,2,3,4,5,6,12,13,7,11,9,3,8,10,.0007800091989338398
1441376287.703205,34,2349,1,2,3,4,5,6,12,8,11,7,9,3,13,10,.0008792683947831392
1441376287.703423,34,2735,1,2,3,4,5,6,12,13,11,7,9,3,8,10,.0009598905453458428
1441376287.70417,34,4527,1,2,3,4,5,6,12,8,11,10,9,3,13,7,.0009759372333064675
1441376287.704455,34,5039,1,2,3,4,5,6,12,13,11,10,9,3,8,7,.0010654235957190394
1441376287.738713,34,43055,1,2,3,4,6,5,12,13,11,7,9,3,8,10,.0011300421319901943
1441376287.739533,34,44847,1,2,3,4,6,5,12,8,11,10,9,3,13,7,.0011489334283396602
1441376287.73983,34,45359,1,2,3,4,6,5,12,13,11,10,9,3,8,7,.0012542818440124393
1441376287.748169,34,65115,1,2,3,4,10,5,12,8,11,6,9,3,13,7,.0013124520191922784
1441376287.748525,34,65501,1,2,3,4,10,5,12,13,11,6,9,3,8,7,.0014327939134091139
1441376287.937258,34,363448,1,2,3,5,4,6,7,13,11,10,9,3,8,12,.0015377281233668327
1441376287.937582,34,363909,1,2,3,5,4,6,12,7,11,8,9,3,13,10,.0015845996094867587
1441376287.937892,34,364509,1,2,3,5,4,6,12,8,7,11,9,3,13,10,.0017605061875656247
1441376287.938125,34,364895,1,2,3,5,4,6,12,13,7,11,9,3,8,10,.001921931398101151
1441376287.938315,34,365229,1,2,3,5,4,6,12,8,11,7,9,3,13,10,.002166504506021738
1441376287.938546,34,365615,1,2,3,5,4,6,12,13,11,7,9,3,8,10,.002365156775340438
1441376287.939383,34,367407,1,2,3,5,4,6,12,8,11,10,9,3,13,7,.0024046956095844507
1441376287.939729,34,367919,1,2,3,5,4,6,12,13,11,10,9,3,8,7,.002625187858939171
1441376287.956977,34,409269,1,2,3,12,4,5,6,7,11,8,9,3,13,10,.0029108389280736446
1441376287.957422,34,409869,1,2,3,12,4,5,6,8,7,11,9,3,13,10,.0032339715398848057
1441376287.957679,34,410255,1,2,3,12,4,5,6,13,7,11,9,3,8,10,.0035305016208440065
1441376287.957892,34,410589,1,2,3,12,4,5,6,8,11,7,9,3,13,10,.00397977139800787
1441376287.958138,34,410975,1,2,3,12,4,5,6,13,11,7,9,3,8,10,.004344686400145292
1441376287.959056,34,412767,1,2,3,12,4,5,6,8,11,10,9,3,13,7,.004417317919433117
1441376287.959446,34,413279,1,2,3,12,4,5,6,13,11,10,9,3,8,7,.004822352901101112
1441376288.185867,34,773855,1,2,3,12,5,4,6,13,11,7,9,3,8,10,.005199185106903315
1441376288.186776,34,775647,1,2,3,12,5,4,6,8,11,10,9,3,13,7,.005286101251840591
1441376288.187136,34,776159,1,2,3,12,5,4,6,13,11,10,9,3,8,7,.005770796909928322
1441376288.229885,34,831587,1,2,3,12,10,4,5,13,11,6,9,3,8,7,.0058038560673594475
1441376288.294366,34,942081,1,2,3,12,10,4,6,8,11,5,9,3,13,7,.0059464373625814915
1441376288.294676,34,942467,1,2,3,12,10,4,6,13,11,5,9,3,8,7,.006491680163890123
1441376288.406172,34,1138527,1,2,3,12,5,6,4,8,11,10,9,3,13,7,.006519731134176254
1441376288.40652,34,1139039,1,2,3,12,5,6,4,13,11,10,9,3,8,7,.007117540575563908
1441376288.438734,34,1177055,1,2,3,12,6,5,4,13,11,7,9,3,8,10,.007549223955720663
1441376288.439855,34,1178847,1,2,3,12,6,5,4,8,11,10,9,3,13,7,.007675427943468094
1441376288.440344,34,1179359,1,2,3,12,6,5,4,13,11,10,9,3,8,7,.008379206992685795
1441376288.446758,34,1194081,1,2,3,12,10,5,4,8,11,6,9,3,13,7,.00876781065016985
1441376288.447127,34,1194467,1,2,3,12,10,5,4,13,11,6,9,3,8,7,.009571753442287445
1441376289.988939,34,3628850,1,2,4,3,5,6,7,8,10,11,9,4,13,12,.015786470845341682
1441376289.989081,34,3628856,1,2,4,3,5,6,7,8,11,10,9,4,13,12,.02338673360645771
1441376289.989352,34,3629368,1,2,4,3,5,6,7,13,11,10,9,4,8,12,.025531118735671043
1441376289.989582,34,3629829,1,2,4,3,5,6,12,7,11,8,9,4,13,10,.026309333741664886
1441376289.989861,34,3630429,1,2,4,3,5,6,12,8,7,11,9,4,13,10,.029229940846562386
1441376289.990077,34,3630815,1,2,4,3,5,6,12,13,7,11,9,4,8,10,.03191010281443596
1441376289.990267,34,3631149,1,2,4,3,5,6,12,8,11,7,9,4,13,10,.0359707772731781
1441376289.990483,34,3631535,1,2,4,3,5,6,12,13,11,7,9,4,8,10,.03926903009414673
1441376289.991208,34,3633327,1,2,4,3,5,6,12,8,11,10,9,4,13,7,.03992550075054169
1441376289.991486,34,3633839,1,2,4,3,5,6,12,13,11,10,9,4,8,7,.043586365878582
1441376290.006931,34,3671855,1,2,4,3,6,5,12,13,11,7,9,4,8,10,.04622992128133774
1441376290.007914,34,3673647,1,2,4,3,6,5,12,8,11,10,9,4,13,7,.047002751380205154
1441376290.008311,34,3674159,1,2,4,3,6,5,12,13,11,10,9,4,8,7,.05131254345178604
1441376290.035545,34,3693915,1,2,4,3,10,5,12,8,11,6,9,4,13,7,.0536922924220562
1441376290.035852,34,3694301,1,2,4,3,10,5,12,13,11,6,9,4,8,7,.058615464717149734
1441380194.535049,35,49,1,2,3,4,5,6,7,8,10,11,9,12,3,13,.00012425558816175908
1441380194.53514,35,50,1,2,3,4,5,6,7,8,10,11,9,13,3,12,.0003513714182190597
1441380194.535221,35,56,1,2,3,4,5,6,7,8,11,10,9,13,3,12,.0005205362685956061
1441380194.535653,35,1029,1,2,3,4,5,6,12,7,11,8,9,13,3,10,.0005855868221260607
1441380194.535996,35,1629,1,2,3,4,5,6,12,8,7,11,9,13,3,10,.0006505929632112384
1441380194.536351,35,2349,1,2,3,4,5,6,12,8,11,7,9,13,3,10,.000800629029981792
1441380194.537304,35,4527,1,2,3,4,5,6,12,8,11,10,9,13,3,7,.0008886521100066602
1441380194.562496,35,24575,1,2,3,4,5,8,12,13,11,6,9,10,3,7,.0009853492956608534
1441380194.571778,35,44847,1,2,3,4,6,5,12,8,11,10,9,13,3,7,.0010461758356541395
1441380194.580597,35,65115,1,2,3,4,10,5,12,8,11,6,9,13,3,7,.0011950698681175709
1441380194.774004,35,362936,1,2,3,5,4,6,7,8,11,10,9,13,3,12,.0012825937010347843
1441380194.774863,35,363909,1,2,3,5,4,6,12,7,11,8,9,13,3,10,.0014428773429244757
1441380194.775353,35,364509,1,2,3,5,4,6,12,8,7,11,9,13,3,10,.001603051321581006
1441380194.775963,35,365229,1,2,3,5,4,6,12,8,11,7,9,13,3,10,.0019727384205907583
1441380194.777174,35,367407,1,2,3,5,4,6,12,8,11,10,9,13,3,7,.002189626218751073
1441380194.785911,35,387455,1,2,3,5,4,8,12,13,11,6,9,10,3,7,.002427886240184307
1441380194.794973,35,409269,1,2,3,12,4,5,6,7,11,8,9,13,3,10,.002650501439347863
1441380194.795352,35,409869,1,2,3,12,4,5,6,8,7,11,9,13,3,10,.0029447339475154877
1441380194.795769,35,410589,1,2,3,12,4,5,6,8,11,7,9,13,3,10,.0036238315515220165
1441380194.796786,35,412767,1,2,3,12,4,5,6,8,11,10,9,13,3,7,.004022244829684496
1441380195.035764,35,773469,1,2,3,12,5,4,6,8,11,7,9,13,3,10,.004336554557085037
1441380195.036871,35,775647,1,2,3,12,5,4,6,8,11,10,9,13,3,7,.004813326522707939
1441380195.077068,35,831201,1,2,3,12,10,4,5,8,11,6,9,13,3,7,.004840901121497154
1441380195.090767,35,861561,1,2,3,12,10,4,6,5,11,8,9,13,3,7,.004921605344861746
1441380195.141934,35,942081,1,2,3,12,10,4,6,8,11,5,9,13,3,7,.0054146042093634605
1441380195.275591,35,1138527,1,2,3,12,5,6,4,8,11,10,9,13,3,7,.0059366244822740555
1441380195.282233,35,1153655,1,2,3,12,5,8,4,13,11,6,9,10,3,7,.006582608446478844
1441380195.293483,35,1178847,1,2,3,12,6,5,4,8,11,10,9,13,3,7,.006988958455622196
1441380195.300262,35,1194081,1,2,3,12,10,5,4,8,11,6,9,13,3,7,.00798364169895649
1441380196.883008,35,3628850,1,2,4,3,5,6,7,8,10,11,9,13,4,12,.01584647223353386
1441380196.883198,35,3628856,1,2,4,3,5,6,7,8,11,10,9,13,4,12,.02347562275826931
1441380196.883689,35,3629829,1,2,4,3,5,6,12,7,11,8,9,13,4,10,.02640933357179165
1441380196.884122,35,3630429,1,2,4,3,5,6,12,8,7,11,9,13,4,10,.029341036453843117
1441380196.884535,35,3631149,1,2,4,3,5,6,12,8,11,7,9,13,4,10,.03610749542713165
1441380196.885659,35,3633327,1,2,4,3,5,6,12,8,11,10,9,13,4,7,.04007725045084953
1441380196.894607,35,3653375,1,2,4,3,5,8,12,13,11,6,9,10,4,7,.044438187032938004
1441380196.919883,35,3673647,1,2,4,3,6,5,12,8,11,10,9,13,4,7,.047181397676467896
1441380196.928653,35,3693915,1,2,4,3,10,5,12,8,11,6,9,13,4,7,.05389637127518654
1441384102.492166,36,49,1,2,3,4,5,6,7,8,10,11,9,12,13,3,.0005193873657844961
1441384102.492275,36,51,1,2,3,4,5,6,7,8,10,12,9,11,13,3,.0005279001197777689
1441384102.492372,36,55,1,2,3,4,5,6,7,8,11,10,9,12,13,3,.000769442121963948
1441384102.492471,36,61,1,2,3,4,5,6,7,8,11,12,9,10,13,3,.001408741227351129
1441384102.492824,36,694,1,2,3,4,5,6,7,13,11,12,9,10,8,3,.0015379120595753193
1441384102.493052,36,1023,1,2,3,4,5,6,12,7,11,8,9,10,13,3,.0019072727300226688
1441384102.493293,36,1407,1,2,3,4,5,6,12,7,11,10,9,13,8,3,.002338461810722947
1441384102.493757,36,2343,1,2,3,4,5,6,12,8,11,7,9,10,13,3,.0026076713111251593
1441384102.494066,36,2855,1,2,3,4,5,6,12,13,11,7,9,10,8,3,.002846774645149708
1441384102.502333,36,23011,1,2,3,4,5,11,12,13,7,6,9,10,8,3,.0028682509437203407
1441384102.53141,36,42663,1,2,3,4,6,5,12,8,11,7,9,10,13,3,.0030699106864631176
1441384102.531907,36,43175,1,2,3,4,6,5,12,13,11,7,9,10,8,3,.003351398278027773
1441384102.541976,36,69051,1,2,3,4,10,5,12,9,11,7,6,13,8,3,.0037085642106831074
1441384102.73553,36,363574,1,2,3,5,4,6,7,13,11,12,9,10,8,3,.0037893932312726974
1441384102.735895,36,363903,1,2,3,5,4,6,12,7,11,8,9,10,13,3,.0046994928270578384
1441384102.73618,36,364287,1,2,3,5,4,6,12,7,11,10,9,13,8,3,.00576193630695343
1441384102.736678,36,365223,1,2,3,5,4,6,12,8,11,7,9,10,13,3,.00642526475712657
1441384102.737066,36,365735,1,2,3,5,4,6,12,13,11,7,9,10,8,3,.0070144119672477245
1441384102.745041,36,385891,1,2,3,5,4,11,12,13,7,6,9,10,8,3,.007067328318953514
1441384102.75412,36,409263,1,2,3,12,4,5,6,7,11,8,9,10,13,3,.008632758632302284
1441384102.754427,36,409647,1,2,3,12,4,5,6,7,11,10,9,13,8,3,.01058441773056984
1441384102.754922,36,410583,1,2,3,12,4,5,6,8,11,7,9,10,13,3,.011802922934293747
1441384102.755238,36,411095,1,2,3,12,4,5,6,13,11,7,9,10,8,3,.012885160744190216
1441384102.996956,36,773463,1,2,3,12,5,4,6,8,11,7,9,10,13,3,.014124283567070961
1441384102.997344,36,773975,1,2,3,12,5,4,6,13,11,7,9,10,8,3,.0154193714261055
1441384103.053036,36,859641,1,2,3,12,10,4,6,5,11,7,9,13,8,3,.017707014456391335
1441384103.220605,36,1136855,1,2,3,12,5,6,4,13,11,7,9,10,8,3,.01901782676577568
1441384103.2459,36,1151973,1,2,3,12,5,11,4,13,7,6,9,10,8,3,.019161297008395195
1441384103.256206,36,1176663,1,2,3,12,6,5,4,8,11,7,9,10,13,3,.020508481189608574
1441384103.256572,36,1177175,1,2,3,12,6,5,4,13,11,7,9,10,8,3,.022388949990272522
1441384103.264787,36,1198017,1,2,3,12,10,5,4,9,11,7,6,13,8,3,.02477499283850193
1441384104.779081,36,3630207,1,2,4,3,5,6,12,7,11,10,9,13,8,4,.02988755702972412
1441384104.779678,36,3631143,1,2,4,3,5,6,12,8,11,7,9,10,13,4,.033328283578157425
1441384104.780001,36,3631655,1,2,4,3,5,6,12,13,11,7,9,10,8,4,.03638423606753349
1441384104.807208,36,3651811,1,2,4,3,5,11,12,13,7,6,9,10,8,4,.03665871545672417
1441384104.816137,36,3671463,1,2,4,3,6,5,12,8,11,7,9,10,13,4,.039236102253198624
1441384104.816598,36,3671975,1,2,4,3,6,5,12,13,11,7,9,10,8,4,.042833756655454636
1441384104.828149,36,3697851,1,2,4,3,10,5,12,9,11,7,6,13,8,4,.0473986454308033
1441384105.809006,36,5189643,1,2,9,3,10,5,12,4,11,7,6,13,8,9,.050041232258081436
1441387976.838096,37,25,1,2,3,4,4,5,6,7,8,10,9,11,12,13,2538614717195742e-20
1441387976.838171,37,26,1,2,3,4,4,5,6,7,8,10,9,11,13,12,.00025984024978242815
1441387976.838234,37,32,1,2,3,4,4,5,6,7,8,11,9,10,13,12,.00046805976307950914
1441387976.838346,37,146,1,2,3,4,4,5,6,7,10,8,9,11,13,12,.0004837354354094714
1441387976.838407,37,152,1,2,3,4,4,5,6,7,11,8,9,10,13,12,.0012908844510093331
1441387976.838616,37,536,1,2,3,4,4,5,6,7,11,10,9,13,8,12,.001582722645252943
1441387976.839096,37,1472,1,2,3,4,4,5,6,8,11,7,9,10,13,12,.001764929387718439
1441387976.839384,37,1984,1,2,3,4,4,5,6,13,11,7,9,10,8,12,.0019267599564045668
1441387976.845302,37,16389,1,2,3,4,4,5,12,7,11,6,9,13,8,10,.0021440184209495783
1441387976.846745,37,19623,1,2,3,4,4,5,12,8,11,6,9,10,13,7,.002653698204085231
1441387976.847064,37,20135,1,2,3,4,4,5,12,13,11,6,9,10,8,7,.0028970222920179367
1441387977.078465,37,363032,1,2,3,5,5,4,6,7,11,8,9,10,13,12,.004246268421411514
1441387977.078737,37,363416,1,2,3,5,5,4,6,7,11,10,9,13,8,12,.005206249188631773
1441387977.079174,37,364352,1,2,3,5,5,4,6,8,11,7,9,10,13,12,.005805604625493288
1441387977.079431,37,364864,1,2,3,5,5,4,6,13,11,7,9,10,8,12,.006337934639304876
1441387977.085095,37,379269,1,2,3,5,5,4,12,7,11,6,9,13,8,10,.0070525906048715115
1441387977.086514,37,382503,1,2,3,5,5,4,12,8,11,6,9,10,13,7,.00872914306819439
1441387977.08683,37,383015,1,2,3,5,5,4,12,13,11,6,9,10,8,7,.00952953938394785
1441387977.13501,37,453567,1,2,3,12,12,4,6,5,11,10,9,13,8,7,.009560215286910534
1441387977.339526,37,782469,1,2,3,12,12,5,4,7,11,6,9,13,8,10,.010219304822385311
1441387977.341077,37,785703,1,2,3,12,12,5,4,8,11,6,9,10,13,7,.012648656964302063
1441387977.341414,37,786215,1,2,3,12,12,5,4,13,11,6,9,10,8,7,.01380844321101904
1441387979.125444,37,3628952,1,2,4,3,3,5,6,7,11,8,9,10,13,12,.0252749715000391
1441387979.125714,37,3629336,1,2,4,3,3,5,6,7,11,10,9,13,8,12,.030989041551947594
1441387979.126138,37,3630272,1,2,4,3,3,5,6,8,11,7,9,10,13,12,.03455657511949539
1441387979.126392,37,3630784,1,2,4,3,3,5,6,13,11,7,9,10,8,12,.03772514685988426
1441387979.132162,37,3645189,1,2,4,3,3,5,12,7,11,6,9,13,8,10,.04197898134589195
1441387979.133784,37,3648423,1,2,4,3,3,5,12,8,11,6,9,10,13,7,.051958296447992325
1441387979.134129,37,3648935,1,2,4,3,3,5,12,13,11,6,9,10,8,7,.056722477078437805
1441387979.833455,37,4762767,1,2,6,3,3,5,12,4,11,10,9,13,8,7,.05870787054300308
1441387979.842029,37,4782855,1,2,9,3,3,5,12,4,11,10,6,13,8,7,.06228280067443848
1441391888.308275,38,25,1,2,3,4,5,4,6,7,8,10,9,11,12,13,3037900933122728e-20
1441391888.308384,38,26,1,2,3,4,5,4,6,7,8,10,9,11,13,12,.0003109447134193033
1441391888.308488,38,32,1,2,3,4,5,4,6,7,8,11,9,10,13,12,.0005601161392405629
1441391888.308637,38,146,1,2,3,4,5,4,6,7,10,8,9,11,13,12,.0005788748385384679
1441391888.308735,38,152,1,2,3,4,5,4,6,7,11,8,9,10,13,12,.0015447711339220405
1441391888.308968,38,536,1,2,3,4,5,4,6,7,11,10,9,13,8,12,.0018940072041004896
1441391888.309555,38,1472,1,2,3,4,5,4,6,8,11,7,9,10,13,12,.002112050075083971
1441391888.309979,38,1984,1,2,3,4,5,4,6,13,11,7,9,10,8,12,.0023057088255882263
1441391888.333283,38,16389,1,2,3,4,5,4,12,7,11,6,9,13,8,10,.0025656968355178833
1441391888.334719,38,19623,1,2,3,4,5,4,12,8,11,6,9,10,13,7,.0031756183598190546
1441391888.33507,38,20135,1,2,3,4,5,4,12,13,11,6,9,10,8,7,.003466798923909664
1441391888.362048,38,85647,1,2,3,4,6,4,12,5,11,10,9,13,8,7,.0034851275850087404
1441391888.386503,38,100755,1,2,3,4,10,4,12,5,11,6,9,13,8,7,.003981138113886118
1441391888.543818,38,363416,1,2,3,5,4,5,6,7,11,10,9,13,8,12,.0043505895882844925
1441391888.544444,38,364352,1,2,3,5,4,5,6,8,11,7,9,10,13,12,.004851439502090216
1441391888.544797,38,364864,1,2,3,5,4,5,6,13,11,7,9,10,8,12,.005296279676258564
1441391888.550504,38,379269,1,2,3,5,4,5,12,7,11,6,9,13,8,10,.005893480498343706
1441391888.552107,38,382503,1,2,3,5,4,5,12,8,11,6,9,10,13,7,.007294488605111837
1441391888.552557,38,383015,1,2,3,5,4,5,12,13,11,6,9,10,8,7,.007963337004184723
1441391888.604091,38,463023,1,2,3,8,4,8,12,5,11,6,9,10,13,7,.008038750849664211
1441391888.604599,38,463656,1,2,3,13,4,13,12,5,11,6,9,10,8,7,.008744005113840103
1441391888.757397,38,727744,1,2,3,5,6,5,4,13,11,7,9,10,8,12,.009202691726386547
1441391888.781671,38,748586,1,2,3,5,10,5,4,9,11,7,6,13,8,12,.010183441452682018
1441391888.989364,38,1090629,1,2,3,5,6,5,12,4,11,7,9,13,8,10,.010894405655562878
1441391888.990721,38,1093647,1,2,3,5,6,5,12,4,11,10,9,13,8,7,.012092163786292076
1441391888.997131,38,1108755,1,2,3,5,10,5,12,4,11,6,9,13,8,7,.013813148252665997
1441391890.581061,38,3628952,1,2,4,3,5,3,6,7,11,8,9,10,13,12,.01927400380373001
1441391890.581425,38,3629336,1,2,4,3,5,3,6,7,11,10,9,13,8,12,.023631393909454346
1441391890.581911,38,3630272,1,2,4,3,5,3,6,8,11,7,9,10,13,12,.026351897045969963
1441391890.582256,38,3630784,1,2,4,3,5,3,6,13,11,7,9,10,8,12,.02876816876232624
1441391890.588447,38,3645189,1,2,4,3,5,3,12,7,11,6,9,13,8,10,.03201202303171158
1441391890.590147,38,3648423,1,2,4,3,5,3,12,8,11,6,9,10,13,7,.039621975272893906
